,index,id,title,rating,user
461,2,8423493,"Catching Fire (The Hunger Games, #2)",0,799
462,3,8684868,"Mockingjay (The Hunger Games, #3)",0,799
463,4,6449505,Suzanne's Diary for Nicholas,0,799
464,5,13515239,Extremely Loud and Incredibly Close,0,799
465,6,10863203,Confessions of a Call Center Gal,0,799
466,7,13009498,Disengaged,0,799
467,8,18626824,"Fifty Shades of Grey (Fifty Shades, #1)",0,799
468,9,24731740,Fifty Shades Darker (Fifty Shades #2),0,799
469,10,13607052,"Fifty Shades Freed (Fifty Shades, #3)",0,799
470,11,25843412,Wedlocked: A Novel,0,799
471,12,13569542,Sugar Crash,0,799
472,13,18652317,Finding Emma,0,799
473,14,12037339,"Nothing Stays In Vegas (Vegas, #1)",0,799
474,15,18624969,Middle School: Get Me out of Here! - Free Preview (The First 19 Chapters),0,799
475,16,12111260,"The Wizard of Time (Wizard of Time, #1)",0,799
476,17,12073247,"Middle School, The Worst Years of My Life - Free Preview: The First 20 Chapters",0,799
477,18,18894201,Ten Days,0,799
478,19,13035568,Another Piece of My Heart,0,799
479,0,156463,Finding Noel,5,801
480,1,2889121,Grace,5,801
481,2,133784,The Sunflower,5,801
482,3,161361,"The Christmas Box (The Christmas Box, #1)",5,801
483,4,247039,Full of Grace,4,801
484,5,975377,The Land of Mango Sunsets,4,801
485,6,9729507,"Folly Beach (Lowcountry Tales, #8)",4,801
486,7,65403,"Pawleys Island (Lowcountry Tales, #5)",4,801
487,8,65398,"Shem Creek (Lowcountry Tales, #4)",4,801
488,9,417176,"Isle of Palms (Lowcountry Tales, #3)",4,801
489,10,65399,"Sullivan's Island (Lowcountry Tales, #1)",4,801
490,11,13167062,Spring Fever,0,801
491,12,56065,"Blue Christmas (Weezie and Bebe Mysteries, #3)",0,801
492,13,56067,Little Bitty Lies,0,801
493,14,1197456,Deep Dish,0,801
494,15,56066,"Savannah Breeze (Weezie and Bebe Mysteries, #2)",0,801
495,16,5941079,The Fixer Upper,0,801
496,17,9751378,Summer Rental,0,801
497,18,648194,Hissy Fit,0,801
498,19,38030,"Savannah Blues (Weezie and Bebe Mysteries, #1)",4,801
499,0,41012533,Fear: Trump in the White House,5,802
500,1,15749186,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",5,802
501,2,20698530,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",5,802
502,3,3720975,Handle with Care,5,802
503,4,8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",5,802
504,5,32660808,"Scythe (Arc of a Scythe, #1)",5,802
505,6,15837671,Turtles All the Way Down,5,802
506,7,31180248,Leah on the Offbeat (Creekwood #2),5,802
507,8,32320750,Little Monsters,5,802
508,9,16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",5,802
509,10,23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",5,802
510,11,18190302,"Percy Jackson and the Lightning Thief (Percy Jackson and the Olympians, #1)",5,802
511,12,38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",5,802
512,13,32075671,"The Hate U Give (The Hate U Give, #1)",5,802
513,14,23513349,Milk and Honey,5,802
514,15,24695984,Lilith (The Prometheus Saga),5,802
515,16,29939230,"A Conjuring of Light (Shades of Magic, #3)",5,802
516,17,15798673,A Monster Calls,5,802
517,18,28187230,The Woman in Cabin 10,5,802
518,19,22299763,"Crooked Kingdom (Six of Crows, #2)",5,802
519,0,10662567,"Maid-sama! Vol. 10 (Maid Sama!, #10)",0,803
520,1,8085989,Maid-sama! Vol. 08 (Maid Sama! #8),0,803
521,2,7577078,Maid-sama! Vol. 07 (Maid Sama! #7),0,803
522,3,9722414,"Maid-sama! Vol. 09 (Maid Sama!, #9)",0,803
523,4,6706433,"Maid-sama! Vol. 06 (Maid-sama!, #6)",0,803
524,5,6660793,Maid-sama! Vol. 05 (Maid-sama! #5),0,803
525,6,6609612,Maid-sama! Vol. 04 (Maid-sama! #4),0,803
526,7,6609611,Maid-sama! Vol. 03 (Maid-sama! #3),0,803
527,8,6081686,Maid-sama! Vol. 02 (Maid-sama! #2),0,803
528,9,6081685,"Maid-sama! Vol. 01 (Maid-sama!, #1)",0,803
529,10,1722943,"Skip Beat!, Vol. 10",0,803
530,11,282269,"Skip Beat!, Vol. 06",0,803
531,12,282266,"Skip Beat!, Vol. 05",0,803
532,13,1111162,"Skip Beat!, Vol. 09",0,803
533,14,282271,"Skip Beat!, Vol. 07",0,803
534,15,282272,"Skip Beat!, Vol. 08",0,803
535,16,282267,"Skip Beat!, Vol. 04",0,803
536,17,282268,"Skip Beat!, Vol. 02",0,803
537,18,282282,"Skip Beat!, Vol. 01",0,803
538,19,282270,"Skip Beat!, Vol. 03",0,803
539,0,103999,Toxic Parents: Overcoming Their Hurtful Legacy and Reclaiming Your Life,0,804
540,1,259693,Stuck in Neutral,4,804
541,2,15744138,Summer of the Rabbits,0,804
542,3,3273,"Moloka'i (Moloka'i, #1)",0,804
543,4,15840753,The Doctrine of Venus,0,804
544,5,12351901,Wuftoom,0,804
545,6,12881778,"Fifty Shades Freed (Fifty Shades, #3)",0,804
546,7,11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,804
547,8,13547428,Chanel Bonfire,0,804
548,9,15939370,Aftermath: Stories of Secrets and Consequences,0,804
549,10,15939340,Tattoos:  A Short Fiction Anthology,0,804
550,11,99561,Looking for Alaska,4,804
551,12,2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",0,804
552,13,764347,"Unwind (Unwind, #1)",0,804
553,14,122781,A Walk Across America,0,804
554,15,522534,"Geisha, a Life",0,804
555,16,75479,The End of Alice,0,804
556,17,3301314,Tethered,0,804
557,18,12555,The Bonesetter's Daughter,0,804
558,19,7504179,How to Be an American Housewife,0,804
559,0,6392510,Extraordinary: The Life You're Meant to Live,0,806
560,1,64863,"A is for Alibi (Kinsey Millhone, #1)",0,806
561,0,7119039,The One Year Love Language Minute Devotional,0,807
562,1,89375,90 Minutes in Heaven: A True Story of Death and Life,5,807
563,2,3206011,Crazy Love: Overwhelmed by a Relentless God,5,807
564,3,6400090,The Last Song,5,807
565,4,29501,"The End of Faith: Religion, Terror, and the Future of Reason",5,807
566,5,2176873,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,5,807
567,6,39542,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,0,807
568,7,3895,The Barefoot Contessa Cookbook,0,807
569,8,6482837,Before I Fall,5,807
570,9,2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",5,807
571,10,12232938,The Lovely Bones,0,807
572,11,62953,Ghost World,5,807
573,12,6662883,Oz: The Wonderful Wizard of Oz,5,807
574,13,213367,Desiring God: Meditations of a Christian Hedonist,0,807
575,14,30633,The Four Loves,5,807
576,15,12035256,"Real Marriage: The Truth About Sex, Friendship, and Life Together",5,807
577,16,73186,The Case for Christ,0,807
578,17,42149,Baby Proof,5,807
579,18,14748,"Good in Bed (Cannie Shapiro, #1)",5,807
580,19,227443,"Bridget Jones's Diary (Bridget Jones, #1)",0,807
581,0,10802668,Agencia general del suicidio,0,808
582,1,217086,Away,5,808
583,2,522892,There Are Jews in My House,0,808
584,3,30165203,"American Gods (American Gods, #1)",0,808
585,4,17830123,We Are Not Ourselves,0,808
586,0,3191431,The Start Of The End Of It All And Other Stories,2,809
587,1,13056159,The Chaperone,4,809
588,2,12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4,809
589,3,8337,"Little House in the Big Woods (Little House, #1)",4,809
590,4,8442457,Gone Girl,4,809
591,5,127970,"The Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",4,809
592,6,6951073,Pearl of China,5,809
593,7,8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,0,809
594,8,7170627,The Emperor of All Maladies: A Biography of Cancer,0,809
595,9,5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,0,809
596,10,920330,Blackbird: A Childhood Lost and Found,4,809
597,11,10917,My Sister's Keeper,3,809
598,12,23220,"Size 12 Is Not Fat (Heather Wells, #1)",3,809
599,13,12555,The Bonesetter's Daughter,4,809
600,14,1103,Snow Flower and the Secret Fan,4,809
601,15,227711,I Know This Much Is True,3,809
602,16,4989,The Red Tent,5,809
603,17,3412,The Thorn Birds,3,809
604,18,7244,The Poisonwood Bible,5,809
605,19,5167,Cane River,4,809
606,0,631985,How We Think,0,814
607,1,27762,Selling to the Affluent,0,814
608,2,40593,Marketing to the Affluent,0,814
609,3,905092,The Millionaire Mind,0,814
610,4,998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,0,814
611,5,512029,Richistan: A Journey Through the American Wealth Boom and the Lives of the New Rich,0,814
612,6,20910174,"Smartcuts: How Hackers, Innovators, and Icons Accelerate Success",0,814
613,7,849380,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,0,814
614,8,20527133,"Superintelligence: Paths, Dangers, Strategies",0,814
615,9,15984950,The Human Face of Big Data,0,814
616,10,11696152,"The Marketing Agency Blueprint: The Handbook for Building Hybrid Pr, Seo, Content, Advertising, and Web Firms",0,814
617,11,13078769,Running Lean: Iterate from Plan A to a Plan That Works,0,814
618,12,13542772,Automate This: How Algorithms Came to Rule Our World,0,814
619,13,199002,"The Great Divergence: China, Europe, and the Making of the Modern World Economy",0,814
620,14,12198515,God's Jury: The Inquisition and the Making of the Modern World,0,814
621,15,6407529,The Industrial Revolutionaries: The Making of the Modern World 1776-1914,0,814
622,16,93426,Genghis Khan and the Making of the Modern World,0,814
623,17,17941760,Making the Modern World: Materials and Dematerialization,0,814
624,18,15964482,Design Forward: Creative Strategies for Sustainable Change,0,814
625,19,741669,Who Betrayed the African World Revolution?,0,814
626,0,6294,"Howl's Moving Castle (Howl's Moving Castle, #1)",0,815
627,1,3096914,"Brisingr (The Inheritance Cycle, #3)",0,815
628,2,10940619,"Inheritance (The Inheritance Cycle, #4)",0,815
629,3,1274,"Men Are from Mars, Women Are from Venus",0,815
630,4,372154,Love Story,0,815
631,5,8332818,"A Matter Of Trust,Hope,Time",0,815
632,0,42421761,Where the Crawdads Sing,0,819
633,1,32051912,The Alice Network,0,819
634,2,25837084,The Left Hand of Darkness,0,819
635,3,13488551,Espresso Fiction: A Collection of Flash Fiction for the Average Joe,0,819
636,4,34096201,Jell-O Girls: A Family History,0,819
637,5,111222,The Life of Elizabeth I,4,819
638,6,17157,Marie Antoinette: The Journey,3,819
639,7,5084,My Life in France,4,819
640,8,9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,5,819
641,9,178357,SantaLand Diaries,4,819
642,10,242006,Running with Scissors,3,819
643,11,2199,Team of Rivals: The Political Genius of Abraham Lincoln,5,819
644,12,773858,Born Standing Up: A Comic's Life,4,819
645,13,88061,Dreams from My Father: A Story of Race and Inheritance,4,819
646,14,53645,Tender at the Bone: Growing Up at the Table,5,819
647,15,180066,Beautiful Boy: A Father's Journey Through His Son's Addiction,5,819
648,16,11395597,Why Be Happy When You Could Be Normal?,0,819
649,17,7445,The Glass Castle,5,819
650,18,26474,Out of Africa / Shadows on the Grass,4,819
651,19,1624,West with the Night,4,819
652,0,56495,The Purpose Driven Life: What on Earth Am I Here for?,0,820
653,1,653396,Feel the Fear and Do It Anyway,0,820
654,2,19501,"Eat, Pray, Love",0,820
655,3,720298,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,0,820
656,4,347852,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",3,820
657,5,6708,The Power of Now: A Guide to Spiritual Enlightenment,0,820
658,6,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,820
659,7,3431,The Five People You Meet in Heaven,0,820
660,8,99944,The Bhagavad Gita,5,820
661,9,7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,0,820
662,10,865,The Alchemist,5,820
663,11,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,0,820
664,12,4887,The Drama of the Gifted Child: The Search for the True Self,0,820
665,13,11709037,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",0,820
666,14,8535464,"The Geeks Shall Inherit the Earth: Popularity, Quirk Theory and Why Outsiders Thrive After High School",0,820
667,15,1274,"Men Are from Mars, Women Are from Venus",0,820
668,16,6496815,NurtureShock: New Thinking About Children,0,820
669,17,1618,The Curious Incident of the Dog in the Night-Time,0,820
670,18,359194,The Lucifer Effect: Understanding How Good People Turn Evil,0,820
671,19,13259270,Free Will,0,820
672,0,19369487,Spellbinder's Gift: A Novel,0,821
673,1,19595421,"I've Got You Under My Skin (Under Suspicion, #1)",0,821
674,2,30054691,Israel: A Concise History of a Nation Reborn,0,821
675,3,12988598,Built to Last: Successful Habits of Visionary Companies,0,821
676,4,30181159,The Woman on the Orient Express,4,821
677,5,25187010,Wind Catcher (Chosen #1),0,821
678,6,24429934,The Einstein Prophecy,0,821
679,0,9688438,Non abitiamo più qui,5,822
680,1,25489025,The Vegetarian,0,822
681,2,31930869,Le ragazze,0,822
682,3,2177370,Tony and Susan,3,822
683,4,15774122,Max,0,822
684,5,9707692,L'anno del pensiero magico,0,822
685,6,22822858,A Little Life,0,822
686,7,30365913,Il fermaglio,0,822
687,8,31111440,L'ultimo amore di Baba Dunja,0,822
688,9,25294410,Il mandarino meraviglioso,0,822
689,10,25749380,Il libro delle cose nuove e strane,0,822
690,11,1511455,Camere separate,0,822
691,12,32053894,Tutto il nostro sangue,0,822
692,13,6516450,What the Dog Saw and Other Adventures,0,822
693,14,29744805,L'arte della guerra zombi,0,822
694,15,32454143,Absolutely nothing. Storie e sparizioni nei deserti americani,0,822
695,16,31942715,La strada verde,0,822
696,17,148639,Waterland,0,822
697,18,28007954,The Hopefuls,0,822
698,19,37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",0,822
699,0,6388432,الخيميائي,0,827
700,1,21394850,أقوم قيلا,5,827
701,2,23363874,Reasons to Stay Alive,0,827
702,3,26080690,مأمون القانوني,0,827
703,4,49041,"New Moon (Twilight, #2)",0,827
704,5,41865,"Twilight (Twilight, #1)",5,827
705,6,34,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,827
706,7,4671,The Great Gatsby,0,827
707,8,2767052,"The Hunger Games (The Hunger Games, #1)",0,827
708,9,17830123,We Are Not Ourselves,0,827
709,10,2854462,كيف أصبحوا عظماء؟,0,827
710,11,3438000,ثلاثية غرناطة,0,827
711,12,13037606,إني رزقت حبها,0,827
712,13,6778266,البحث عن امرأة مفقودة,0,827
713,14,6604869,دموع على سفوح المجد,0,827
714,15,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",0,827
715,16,3554772,عزازيل,0,827
716,17,24981915,قطرات متفرقة,0,827
717,18,25359325,خيوط غير مرغوب فيها,0,827
718,19,25028044,13,0,827
719,0,51497008,What Lies Between Us,0,828
720,1,40173806,"The Vanishing Season (The Collector, #4)",0,828
721,2,35423609,"The Summer Children (The Collector, #3)",0,828
722,3,36232011,Roses of May (The Collector #2),0,828
723,4,29981261,"The Butterfly Garden  (The Collector, #1)",5,828
724,5,34884900,The Unremembered Girl,0,828
725,6,35695904,On a Cold Dark Sea,2,828
726,7,28802599,The Light of the Fireflies,3,828
727,8,29105591,The Buried Book,0,828
728,9,25935854,The Seventh Bride,0,828
729,10,34884315,When You Disappeared,0,828
730,11,6750,The Broom of the System,3,828
731,12,35410511,Baby Teeth,4,828
732,13,102868,"A Study in Scarlet (Sherlock Holmes, #1)",3,828
733,14,40670312,The One,4,828
734,15,37422823,The Good Samaritan,0,828
735,16,18901156,The Wronged Sons,0,828
736,17,39926632,Her Last Move,3,828
737,18,26205001,Welcome To Wherever You Are,0,828
738,19,40718386,The Passengers,5,828
739,0,5899779,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",3,829
740,1,847086,The Iliad,0,829
741,2,3381339,Tinkers,2,829
742,3,11505797,"Beautiful Disaster (Beautiful, #1)",0,829
743,4,13330761,The Dog Stars,0,829
744,5,8563789,Where Things Come Back,0,829
745,6,9272404,"The Compass of Pleasure: How Our Brains Make Fatty Foods, Orgasm, Exercise, Marijuana, Generosity, Vodka, Learning, and Gambling Feel So Good",0,829
746,7,13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,0,829
747,8,12987640,Imagine: How Creativity Works,0,829
748,9,3860977,How We Decide,0,829
749,10,3086160,The Hour I First Believed,3,829
750,11,6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",0,829
751,12,1152201,Things I Want My Daughters to Know,0,829
752,13,11857408,"Fifty Shades Darker (Fifty Shades, #2)",3,829
753,14,8419428,"A Lot like Love (FBI/US Attorney, #2)",3,829
754,15,242006,Running with Scissors,4,829
755,16,252499,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",3,829
756,17,168642,In Cold Blood,0,829
757,18,30119,Where the Sidewalk Ends,0,829
758,19,1617,"Night  (The Night Trilogy, #1)",0,829
759,0,97798,The Great Omission: Reclaiming Jesus's Essential Teachings on Discipleship,2,830
760,1,5005203,Sacred Attunement: A Jewish Theology,0,830
761,2,9750806,The Professional Chef,4,830
762,0,13707734,The Swerve: How the World Became Modern,0,834
763,1,36086,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World",0,834
